Edad	Vivienda	Genero	Dependiente	Estado_Civil	Cargas	Egresos	Ingresos	Deuda	Dias_Atraso	Consumos_TC	Antiguedad	Score	Numero_TC	Antiguedad_TC	Cupo_TC	Comprometido	Cupo_Promedio
50	Familiar	Masculino	No	Soltero	0		675	0	0	4	55	938	6	17	1704,03	0,18	5112,1
24	Familiar	Masculino	No	Soltero	0		585	0	0	11	32	894	6	21	461,83	0,27	1385,5
39	Sin Info	Femenino	Sin Info	Soltero	0		1273	0	0	3	119	943	7	106	2228,57	0,39	5200
39	Familiar	Femenino	No	Casado	1		500	0	0	7	111	842	4	9	1250	0,43	0
31	Familiar	Masculino	No	Soltero	0	280	700	0	0	1	45	365	2	0	415,17	0	0
49	Familiar	Masculino	No	Soltero	0		400	0	0	12	48	821	10	30	892,1	0,21	2230,25
26	Sin Info	Masculino	Sin Info	Soltero	0		570	0	0	10	39	897	3	18	773,33	0,3	2320
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	0	124	888	4	90	170	0,07	680
28	Familiar	Masculino	No	Soltero	0			0	0	11	85	950	2	0	1055	0,29	0
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	5	107	950	2	0	950	0,2	0
30	Sin Info	Femenino	Sin Info	Soltero	0		500	0	0	12	75	921	6	55	1091,67	0,33	3275
23	Familiar	Masculino	No	Soltero	0			0	0	10	27	839	4	24	562,63	0,04	2250,53
20	Familiar	Masculino	No	Soltero	0			113,96	0	1	5	405	1	0	700	0,23	700
23	Familiar	Masculino	No	Soltero	0			61,8	0	1	1	874	2	0	61,8	0,01	123,6
63	Familiar	Masculino	No	Casado	2	600	6000	20000	0	5	296	769	2	0	2000	0,68	0
56	Familiar	Masculino	No	Soltero	0			360,02	0	1	26	903	2	0	451,87	0,05	903,73
38	Familiar	Masculino	No	Soltero	0		293	0	0	10	101	930	4	11	1300	0,21	5200
35	Familiar	Masculino	No	Casado	0		893	0	0	11	94	851	6	86	3564,47	0,55	10693,42
33	Familiar	Masculino	No	Soltero	0		284	0	0	12	112	946	6	5	1433,33	0,35	4300
34	Familiar	Masculino	No	Soltero	0	320	800	345,1	0	2	26	529	2	0	504,46	0,17	1008,93
27	Familiar	Masculino	No	Soltero	0		374	0	0	9	85	927	2	0	241,32	0,32	0
32	Familiar	Masculino	No	Soltero	0		775	0	0	10	83	947	6	20	1126,83	0,17	3380,5
26	Sin Info	Masculino	Sin Info	Casado	0		554	300	0	11	71	924	1	0	624,55	0,15	624,55
26	Familiar	Masculino	No	Soltero	0		292	0	0	10	57	888	5	2	1134,74	0,13	5673,68
26	Familiar	Masculino	No	Soltero	0		503	0	0	11	43	862	4	7	1033,99	0,3	4135,97
26	Familiar	Masculino	No	Soltero	0		571	0	0	3	50	894	7	31	568,71	0,27	3981
38	Familiar	Masculino	No	Casado	1		264	0	0	11	102	960	6	17	2140	0,26	6420
26	Familiar	Masculino	No	Soltero	0	600	1500	0	0	10	55	951	2	0	950	0	0
25	Familiar	Masculino	No	Soltero	0		379	0	0	5	29	935	3	7	803,67	0,11	2411
23	Alquilada	Masculino	No	Soltero	0		357	0	0	7	43	744	6	7	699,8	0,23	2099,41
39	Familiar	Masculino	No	Soltero	0		1804	0	0	12	90	609	9	18	3056,89	0,51	9170,67
42	Familiar	Masculino	No	Soltero	0		311	0	0	9	53	941	6	22	741,67	0,19	2225
30	Alquilada	Femenino	No	Casado	1		1340	182,39	0	8	136	957	1	0	400	0,02	400
44	Sin Info	Masculino	Sin Info	Divorciado	0		1560	0	0	0	95	927	2	2	675	0,01	1350
52	Propia	Masculino	No	Casado	1	300	450	1190,08	0	8	103	931	2	0	900	0,22	1800
36	Propia	Masculino	No	Casado	1		295	0	0	0	75	903	4	1	250	0,65	0
63	Sin Info	Masculino	Sin Info	Casado	0			0	0	10	109	944	1	0	1300	0,2	0
54	Familiar	Masculino	No	Soltero	0			48,93	0	13	88	951	2	0	755,48	0,09	1510,95
54	Sin Info	Masculino	Sin Info	Casado	0		901	0	0	10	189	950	5	16	851,59	0,19	2128,97
53	Familiar	Femenino	No	Casado	0		295	0	0	12	54	886	6	35	687,17	0,1	2061,5
55	Sin Info	Femenino	Sin Info	Viudo	0			0	0	9	90	938	5	54	2190	0,4	3650
48	Familiar	Masculino	No	Casado	0		293	0	0	5	82	937	7	18	1342,86	0,55	9400
45	Familiar	Femenino	No	Divorciado	0		300	0	0	12	65	968	8	19	706,25	0,21	1883,33
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	12	45	800	5	44	893	0,17	1488,33
45	Familiar	Masculino	No	Soltero	0	440	1100	0	0	1	67	734	2	0	70,05	0,17	0
38	Familiar	Masculino	Si	Soltero	0			0	0	12	65	515	4	64	837,5	0,17	3350
24	Familiar	Masculino	No	Soltero	0		596	800	0	9	63	826	12	28	369,17	0,64	886
35	Familiar	Masculino	No	Soltero	0			380	0	12	89	939	3	66	590,52	0,1	1771,56
38	Familiar	Masculino	No	Union libre	0			0	0	12	42	874	2	0	600	0,37	0
34	Familiar	Masculino	No	Soltero	0		550	0	0	9	103	871	7	26	1428,29	0,34	3332,67
32	Familiar	Masculino	No	Soltero	0		609	46,24	0	13	93	847	6	18	834,6	0,28	2503,8
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	10	34	905	5	28	970	0,25	2425
44	Propia	Femenino	No	Soltero	0	960	775	102	0	9	86	941	2	0	1000	0,1	2000
39	Familiar	Femenino	No	Divorciado	0		556	0	0	12	97	859	2	0	1669,5	0,59	0
22	Alquilada	Femenino	No	Soltero	0	500	1000	7000	0	5	32	901	2	0	1250	0,96	0
27	Sin Info	Femenino	Sin Info	Casado	0		295	305,41	0	12	71	845	1	0	500	0,21	500
29	Familiar	Masculino	No	Soltero	0		1000	818,53	0	13	82	138	6	10	1514,33	0,86	3028,67
49	Familiar	Masculino	No	Soltero	0	480	1200	0	0	1	11	932	2	0	150	0,03	0
49	Familiar	Masculino	No	Casado	0		292	0	0	0	99	918	6	98	4001,74	0,31	12005,22
48	Familiar	Masculino	No	Soltero	0		456	0	0	12	184	116	2	0	989	0,6	0
39	Sin Info	Masculino	Sin Info	Soltero	0		541	0	0	0	39	761	3	7	1100	0,31	3300
39	Familiar	Masculino	No	Casado	0			166,45	0	12	146	957	4	0	1234,5	0,19	4938
35	Sin Info	Femenino	Sin Info	Casado	0		1435	0	0	0	70	957	4	20	250	0,08	1000
26	Sin Info	Masculino	Sin Info	Union libre	0		556	0	0	11	48	802	8	30	936,63	0,27	1873,25
48	Familiar	Masculino	No	Casado	0	1240	330	0	0	9	55	925	2	0	2100	0,6	0
44	Familiar	Masculino	No	Soltero	0		264	0	0	8	96	607	2	0	1500	0,76	0
45	Familiar	Femenino	No	Casado	0		761	0	0	12	202	941	2	0	996,5	0,3	0
39	Sin Info	Femenino	Sin Info	Casado	0		440	0	0	10	131	769	5	18	1320	0,25	3300
35	Familiar	Masculino	No	Casado	0		292	0	0	11	110	945	4	3	1347,02	0,32	5388,08
30	Familiar	Masculino	No	Soltero	0		905	94,79	0	9	68	918	6	36	641,67	0,26	1925
32	Sin Info	Femenino	Sin Info	Soltero	0		332	320,61	0	12	86	945	1	0	684	0,1	684
29	Familiar	Masculino	No	Soltero	0		791	0	0	12	70	902	6	20	810	0,26	2430
27	Familiar	Masculino	No	Soltero	0		231	0	0	0	38	311	5	9	480	0,69	2400
29	Familiar	Masculino	No	Soltero	0		471	410	0	13	35	767	4	13	1573,29	0,21	3146,57
75	Propia	Femenino	No	Casado	1			10	0	10	39	936	1	0	4000	0	4000
26	Familiar	Masculino	No	Soltero	0	320	935	0	0	8	0	0	2	0	200	0	0
25	Familiar	Masculino	No	Casado	1	437	819	0	0	9	46	860	7	35	953,57	0,24	3337,5
43	Sin Info	Masculino	Sin Info	Casado	0		350	0	0	11	72	957	4	46	787,5	0,38	3150
26	Familiar	Masculino	No	Union libre	0		517	400	0	12	53	801	5	33	336,54	0,32	560,9
27	Familiar	Masculino	No	Soltero	0	240	264	0	0	1	29	46	2	0	100	0	0
25	Familiar	Masculino	No	Soltero	0	100	1000	187,11	0	9	54	676	4	27	750	0,21	1500
37	Familiar	Masculino	No	Soltero	0		293	0	0	9	113	842	8	32	762,5	0,24	2033,33
37	Sin Info	Femenino	Sin Info	Casado	0		817	274,39	0	12	132	932	2	1	1360	0,15	2720
42	Familiar	Masculino	No	Soltero	0	480	1200	0	0	2	62	763	2	0	438,38	0,09	0
34	Sin Info	Masculino	Sin Info	Casado	0		868	0	0	8	58	908	7	57	1892,86	0,24	6625
35	Familiar	Masculino	No	Soltero	0		292	197,21	0	12	84	890	6	41	958,63	0,19	2875,88
32	Propia	Masculino	No	Casado	0		3160	1539,16	0	7	43	912	5	42	1036	0,46	2590
58	Familiar	Masculino	No	Soltero	0		295	876,05	0	13	88	952	8	48	1431,97	0,32	2863,95
60	Familiar	Femenino	Si	Casado	0		817	0	0	12	118	939	8	34	1456,25	0,25	3883,33
55	Sin Info	Femenino	No	Casado	1	2000	3000	199	0	12	133	888	2	48	750,51	0,06	750,51
50	Familiar	Femenino	No	Soltero	0			1000	0	13	92	939	7	88	1258,86	0,2	2203
46	Sin Info	Masculino	Sin Info	Casado	0			0	0	0	102	878	4	98	1029	0,1	2058
47	Propia	Femenino	Si	Casado	0			0	0	11	70	968	6	19	1748,33	0,3	5245
46	Familiar	Masculino	No	Soltero	0			0	0	10	89	831	4	31	100	0,27	0
46	Familiar	Masculino	No	Casado	0		295	0	0	0	97	917	5	23	2140	0,35	10700
44	Familiar	Masculino	No	Soltero	0			0	0	3	231	957	8	216	14395,88	0,77	38389
42	Sin Info	Femenino	Sin Info	Casado	0		320	0	0	8	166	951	1	0	500	0,07	0
42	Familiar	Masculino	No	Casado	0		456	0	0	10	61	970	2	0	300	0,17	0
45	Familiar	Femenino	No	Casado	0			0	0	9	43	810	2	0	900	0,33	0
42	Familiar	Masculino	Si	Divorciado	0			0	0	9	96	923	8	46	2178,75	0,39	8715
40	Familiar	Masculino	No	Union libre	0		456	0	0	9	47	940	6	20	885,42	0,25	5312,52
36	Familiar	Masculino	No	Casado	0		1600	0	0	12	128	965	4	30	1100	0,48	4400
38	Familiar	Masculino	No	Soltero	0		551	644,13	0	1	41	589	6	40	972,47	0,2	2917,41
37	Sin Info	Masculino	Sin Info	Soltero	0		650	0	0	6	78	833	7	24	568,57	0,06	1326,67
35	Familiar	Masculino	No	Soltero	0		563	0	0	7	93	844	2	0	241,31	0,18	0
29	Familiar	Masculino	Si	Soltero	0		1500	0	0	10	75	620	6	25	366,67	0,06	2200
32	Sin Info	Masculino	Sin Info	Soltero	0		555	0	0	0	29	924	3	7	333,33	0,17	1000
112	Sin Info	Sin Info	Sin Info	Sin Info	0			700	0	10	60	904	6	28	698,83	0,39	1048,25
37	Sin Info	Masculino	Sin Info	Casado	0		415	0	0	0	96	833	2	24	325	0,2	650
34	Familiar	Masculino	No	Soltero	0			58,75	0	1	16	18	2	0	58,75	0,01	117,5
28	Familiar	Femenino	No	Soltero	0		429	0	0	11	39	890	4	1	425	0,13	1700
24	Familiar	Masculino	No	Soltero	0		460	68,44	0	8	28	893	7	27	573,14	0,17	1337,33
24	Familiar	Masculino	No	Casado	0		434	0	0	9	58	948	6	11	1083,33	0,22	3250
29	Familiar	Masculino	No	Casado	0			0	0	12	72	708	2	0	250	0,21	0
30	Familiar	Femenino	No	Soltero	0		490	0	0	11	57	642	6	8	400	0,22	1200
25	Familiar	Masculino	No	Casado	1	205,2	487	936,09	0	10	12	885	1	0	3800	0,22	3800
51	Sin Info	Masculino	Sin Info	Union libre	0		308	200	0	10	107	841	1	0	400	0,1	400
45	Familiar	Masculino	No	Soltero	0	480	500	0	0	1	129	3	2	0	100	0,28	0
35	Sin Info	Masculino	Sin Info	Casado	0			0	0	0	91	860	6	14	716,67	0,16	1433,33
30	Sin Info	Femenino	Sin Info	Soltero	0		400	30	0	12	65	591	3	21	1353,54	0,18	2030,31
52	Familiar	Masculino	No	Soltero	0		292	0	0	12	106	288	2	0	1100	0,36	0
49	Familiar	Masculino	No	Soltero	0		292	0	0	10	128	911	4	14	950	0,44	3800
51	Familiar	Femenino	No	Casado	1	400	1600	275,14	0	13	86	494	6	85	1296,67	0,17	2593,33
48	Sin Info	Femenino	Sin Info	Casado	0		817	0	0	8	62	974	5	33	460	0,19	2300
43	Propia	Masculino	No	Divorciado	0			0	0	10	121	968	2	0	1050	0,35	0
40	Familiar	Femenino	No	Casado	0		292	0	0	10	93	849	5	5	560	0,66	2800
38	Familiar	Masculino	No	Casado	0		293	0	0	12	87	950	5	12	724	0,11	3620
31	Familiar	Masculino	No	Soltero	0		300	1009,32	0	11	47	846	7	31	2061,14	0,52	4809,33
33	Familiar	Femenino	No	Soltero	0		800	126,7	0	11	114	543	6	8	1025,83	0,22	2051,67
38	Familiar	Masculino	No	Soltero	0		297	0	0	11	86	818	2	0	323,5	0,09	0
30	Familiar	Femenino	No	Casado	0		370	0	0	11	103	939	8	16	1565,75	0,28	4175,33
29	Familiar	Femenino	No	Soltero	0		527	0	0	10	95	898	2	0	372,5	0,25	0
33	Familiar	Masculino	No	Casado	0		786	10	0	9	54	899	2	0	645	0	1290
30	Familiar	Masculino	No	Soltero	0	280	700	253,11	0	1	32	282	2	0	408,01	0,11	816,03
37	Familiar	Masculino	No	Casado	0		313	248,74	0	11	78	775	2	0	686	0,18	1372
36	Familiar	Masculino	No	Soltero	0		400	0	0	10	49	859	4	12	1579,74	0,37	6318,95
47	Familiar	Masculino	No	Soltero	0	250	5000	15211,92	0	12	105	677	4	5	1352,88	1,03	5411,5
60	Familiar	Masculino	Si	Soltero	0		292	0	0	11	31	906	4	5	1260	0,49	5040
30	Familiar	Masculino	No	Casado	1	640	1600	290,02	0	11	39	531	10	33	1696,6	0,4	5655,33
36	Familiar	Femenino	No	Casado	1			269,99	0	7	47	812	1	0	400	0,18	400
32	Sin Info	Masculino	Sin Info	Soltero	0		314	300	0	11	36	892	6	23	3133,33	0,47	6266,67
31	Sin Info	Femenino	No	Soltero	0		400	165,9	0	12	49	912	1	0	500	0,14	500
28	Alquilada	Masculino	No	Soltero	0		264	0	0	12	65	945	2	0	813	0,17	0
51	Familiar	Masculino	No	Soltero	0	480	1200	313,1	0	1	180	944	2	0	694,17	0,24	1388,34
35	Familiar	Masculino	No	Soltero	0			262,29	0	1	53	774	2	0	262,29	0,1	524,58
28	Alquilada	Masculino	No	Casado	0			0	0	0	43	797	10	37	2608	0,46	6520
38	Propia	Masculino	No	Soltero	0		294	0	0	6	91	957	4	3	950	0,11	3800
33	Sin Info	Masculino	Sin Info	Casado	0		1628	13	0	12	89	938	5	60	794	0,21	1323,33
25	Familiar	Masculino	No	Casado	1	390	962	4596,68	13	11	40	822	4	37	1253,15	0,25	1670,86
37	Familiar	Masculino	No	Soltero	0	480	1200	581,67	0	1	14	883	1	0	1200	0,37	1200
46	Familiar	Masculino	No	Soltero	0		292	0	0	9	89	804	7	43	677,57	0,26	2371,5
32	Sin Info	Masculino	No	Soltero	0		1231	0	0	7	73	940	2	0	700	0,17	0
22	Familiar	Masculino	No	Soltero	0	480	1200	0	0	1	0	0	2	0	200	0	0
26	Familiar	Masculino	No	Soltero	0	280	700	0	0	1	18	446	2	0	159,43	0,09	0
61	Sin Info	Femenino	Sin Info	Casado	0			300	0	12	110	881	1	0	1300	0,2	1300
63	Sin Info	Femenino	Sin Info	Soltero	0			1066,7	0	13	63	909	3	14	466,67	0,15	1400
61	Familiar	Masculino	No	Soltero	0		900	1700	0	11	116	955	9	73	2227,35	0,23	5011,55
59	Sin Info	Masculino	Sin Info	Casado	0			200	0	13	80	926	1	0	535,13	0,09	535,13
54	Familiar	Masculino	No	Casado	0		300	0	0	11	282	974	7	41	552,71	0,1	1934,5
51	Familiar	Masculino	No	Soltero	0			614,26	0	1	71	267	3	66	238,09	0,22	714,26
52	Sin Info	Masculino	Sin Info	Soltero	0	1000	2930	0	0	12	200	957	6	9	3285,03	0,7	6570,07
53	Familiar	Masculino	No	Soltero	0			800	0	9	184	747	4	29	1200	0,24	2400
51	Familiar	Masculino	No	Soltero	0			0	0	12	190	783	8	25	2870	0,54	11480
51	Familiar	Masculino	No	Soltero	0		553	200	0	13	188	695	2	0	1508,46	0,17	3016,92
48	Familiar	Masculino	No	Soltero	0			565,81	0	13	103	942	5	38	1223,58	0,2	3058,94
51	Familiar	Masculino	No	Soltero	0			115,62	0	2	57	947	2	0	115,62	0,19	231,24
44	Familiar	Masculino	No	Divorciado	0		449	0	0	12	106	547	5	70	880	0,79	4400
42	Familiar	Femenino	No	Casado	0			0	0	10	85	926	6	57	525	0,18	1575
42	Familiar	Masculino	Si	Soltero	0			0	0	0	79	840	3	9	666,67	0,22	2000
34	Familiar	Masculino	No	Soltero	0		370	100,4	0	12	112	935	8	83	923,88	0,24	1847,75
35	Sin Info	Femenino	Sin Info	Casado	0		1283	0	0	6	181	416	4	4	1132,5	0,21	4530
38	Familiar	Masculino	No	Soltero	0		397	86,81	0	12	123	879	3	4	300	0,11	450
35	Familiar	Masculino	No	Soltero	0		1150	431,2	0	12	86	924	7	72	1270,2	0,25	2963,8
37	Familiar	Femenino	No	Casado	1			557,27	0	13	44	928	4	33	1439,45	0,24	2878,9
37	Familiar	Masculino	No	Soltero	0		354	400	0	13	90	924	4	9	425	0,17	850
32	Familiar	Masculino	No	Casado	0		1171	0	0	7	121	970	4	7	575	0,2	2300
34	Familiar	Femenino	Si	Soltero	0		292	0	0	8	81	847	5	80	350	0,25	1750
28	Familiar	Femenino	Si	Soltero	0		630	0	0	4	58	957	8	42	712,5	0,2	1900
57	Familiar	Masculino	No	Soltero	0		292	1400	0	13	90	695	2	4	500	0,18	1000
44	Familiar	Femenino	No	Casado	0		2000	927,88	0	11	58	911	5	7	1098	0,48	2745
42	Familiar	Femenino	No	Union libre	0			0	0	12	38	938	6	16	997,59	0,18	2992,76
36	Familiar	Masculino	No	Soltero	0		550	0	0	12	123	971	2	0	397	0,17	0
28	Familiar	Masculino	Si	Soltero	0			0	0	9	90	956	4	45	805,29	0,28	3221,16
39	Sin Info	Masculino	Sin Info	Casado	0			563,83	0	13	78	411	3	20	1366,67	0,2	2050
34	Familiar	Masculino	No	Soltero	0		302	126	0	3	87	799	2	5	650	0,28	1300
54	Sin Info	Masculino	Sin Info	Union libre	0		800	0	0	10	59	871	3	32	833,33	0,12	2500
22	Familiar	Masculino	No	Soltero	0	450	800	150	0	11	38	773	2	0	1200	0,38	2400
66	Familiar	Masculino	No	Casado	0		1000	0	0	10	128	724	2	0	450	0,25	0
63	Propia	Femenino	Si	Divorciado	0			0	0	10	106	961	4	15	2550	0,36	10200
58	Familiar	Masculino	No	Soltero	0		294	0	0	11	187	849	6	17	4003,32	0,56	12009,97
48	Familiar	Masculino	No	Soltero	0			0	0	10	154	957	2	0	450	0,23	0
46	Familiar	Masculino	No	Soltero	0		585	0	0	10	113	845	9	39	944,44	0,25	2833,33
31	Familiar	Masculino	No	Soltero	0	440	264	0	0	10	62	907	6	25	779,08	0,13	2337,24
34	Familiar	Masculino	No	Soltero	0		500	0	0	3	88	967	4	20	883,75	0,19	3535
33	Familiar	Masculino	No	Soltero	0	400	437	204	0	13	85	859	4	11	1779	0,19	3558
30	Familiar	Masculino	No	Casado	1	8773,7	11450	858,23	0	12	42	893	10	20	3639,6	0,47	7279,19
27	Familiar	Masculino	No	Soltero	0		264	0	0	11	78	681	6	10	878,33	0,23	2635
42	Familiar	Masculino	No	Soltero	0		560	0	0	12	161	916	4	4	3375	0,31	13500
28	Sin Info	Masculino	Sin Info	Soltero	0		662	0	0	0	72	895	2	1	750	0,18	1500
47	Propia	Femenino	No	Soltero	0		300	100,36	0	8	27	900	5	7	280	0,01	1400
31	Familiar	Masculino	No	Soltero	0		295	0	0	8	49	943	2	0	850	0,34	0
27	Familiar	Masculino	No	Divorciado	0	280	700	0	0	10	0	0	2	0	350	0	0
27	Familiar	Masculino	No	Casado	1		460	0	0	11	43	892	2	0	200	0,34	0
62	Propia	Femenino	No	Soltero	0			121,19	0	9	1	814	1	0	3000	0,01	3000
59	Familiar	Femenino	No	Soltero	0		622	0	0	12	187	904	6	11	925,88	0,17	2777,64
53	Familiar	Masculino	No	Soltero	0		264	0	0	11	86	963	2	0	550	0,25	0
38	Familiar	Masculino	No	Soltero	0		304	0	0	0	50	906	5	49	1180	0,23	2950
58	Sin Info	Femenino	Sin Info	Soltero	0		2400	269,21	0	11	118	559	4	117	5087,5	0,54	5087,5
51	Familiar	Masculino	No	Casado	0			0	0	11	183	889	4	1	503,75	0,38	2015
50	Sin Info	Femenino	Sin Info	Casado	0			124	0	10	53	545	1	0	500	0,01	500
50	Sin Info	Femenino	Sin Info	Divorciado	0			380	0	11	59	921	1	0	400	0,19	400
43	Familiar	Masculino	No	Soltero	0		300	0	0	8	118	655	5	117	1797,16	0,18	4492,9
45	Familiar	Femenino	Si	Union libre	0		295	0	0	9	48	934	8	19	769,75	0,22	2052,67
46	Familiar	Femenino	No	Soltero	0	200	600	1182,75	0	11	51	891	8	50	663,67	0,19	1769,78
49	Familiar	Femenino	No	Casado	0			0	0	5	63	910	2	0	300	0,22	0
44	Familiar	Masculino	No	Soltero	0	440	400	0	0	1	45	296	2	0	100	0	0
42	Familiar	Masculino	No	Soltero	0		320	12,7	0	12	61	810	6	42	1228,74	0,18	2457,49
44	Familiar	Femenino	No	Casado	0			0	0	0	71	957	7	70	1748,57	0,23	6120
112	Sin Info	Sin Info	Sin Info	Sin Info	0			0	0	11	143	741	6	36	1090	0,17	2180
36	Sin Info	Femenino	Sin Info	Union libre	0		600	0	0	2	60	929	4	12	525	0,12	1050
32	Familiar	Masculino	Si	Divorciado	0		626	0	0	9	92	695	4	9	694,48	0,2	2777,92
36	Familiar	Femenino	Si	Divorciado	0		585	0	0	11	110	908	6	11	521	0,18	1563
35	Familiar	Masculino	No	Soltero	0			317,86	0	11	97	838	2	4	550	0,17	1100
30	Sin Info	Masculino	Sin Info	Casado	0		293	80,74	0	10	95	934	6	37	1050	0,23	1575
35	Familiar	Masculino	No	Soltero	0		385	184,1	0	13	133	957	2	4	350	0,13	700
27	Sin Info	Femenino	No	Soltero	0	450	1800	4195,25	0	11	78	957	8	77	1370,59	0,56	1827,45
30	Sin Info	Femenino	Sin Info	Union libre	0		484	0	0	11	91	949	2	0	400	0,11	800
53	Propia	Masculino	No	Soltero	0		456	0	0	12	63	941	2	0	2600	0,46	0
49	Propia	Femenino	No	Casado	0			0	0	11	173	579	2	0	1500	0,62	0
38	Familiar	Masculino	No	Casado	1	1746	3600	25000	0	4	111	918	2	0	2200	0,72	0
27	Familiar	Femenino	No	Soltero	0	280	350	0	0	9	61	712	2	0	250	0,07	0
48	Familiar	Masculino	No	Soltero	0		778	285,06	0	1	209	650	4	68	581,12	0,39	2324,48
40	Otras	Masculino	No	Casado	1		450	368,69	0	9	75	822	1	0	600	0,2	600
42	Familiar	Masculino	No	Soltero	0		329	1093,71	0	1	22	888	4	21	450	0,28	900
36	Familiar	Masculino	No	Soltero	0			153,76	0	1	32	130	1	0	500	0,23	500
28	Familiar	Masculino	No	Casado	0			0	0	7	83	914	9	22	905,88	0,13	2717,63
57	Propia	Femenino	No	Casado	1	960	2000	0	0	7	16	900	4	17	525	0,44	0
49	Familiar	Masculino	No	Soltero	0		400	0	0	11	71	888	2	0	2200	0,4	0
46	Familiar	Masculino	No	Casado	0		66	0	0	11	95	821	4	24	1300	0,52	5200
42	Alquilada	Masculino	No	Casado	1	2200	4620	0	0	12	183	904	7	23	2229,38	0,88	7802,84
40	Familiar	Masculino	No	Soltero	0	1480	3700	0	0	10	87	941	4	3	2850	0,67	11400
40	Familiar	Femenino	No	Soltero	0		1500	49,72	0	13	118	755	6	99	2654	0,29	5308
36	Familiar	Masculino	No	Casado	0		554	0	0	12	55	943	7	54	862,14	0,18	2011,67
39	Familiar	Masculino	No	Soltero	0		292	0	0	10	41	899	2	0	400	0,56	0
37	Familiar	Femenino	No	Casado	0			0	0	12	35	867	4	4	610	0,08	2440
40	Familiar	Masculino	No	Soltero	0	480	1200	232,85	0	1	20	450	2	0	553,39	0,31	1106,78
32	Familiar	Masculino	No	Soltero	0			277,16	0	1	1	874	2	0	509,13	0,05	1018,25
31	Familiar	Masculino	No	Soltero	0		295	0	0	6	43	937	6	15	1450	0,19	4350
23	Propia	Masculino	No	Soltero	0		281	0	0	8	61	935	2	0	1805,5	0,58	0
26	Familiar	Masculino	No	Soltero	0		775	0	0	10	27	843	2	0	215,9	0,3	0
26	Familiar	Masculino	No	Soltero	0		850	0	0	10	78	690	2	0	650	0	0
31	Familiar	Femenino	No	Soltero	0		902	0	0	11	119	958	8	31	1037,5	0,23	2766,67
32	Familiar	Masculino	No	Soltero	0		343	470,1	0	12	86	872	6	18	3584,67	0,58	10754
25	Familiar	Masculino	No	Soltero	0			0	0	10	49	900	2	0	250	0,27	0
30	Sin Info	Masculino	No	Soltero	0		483	0	0	11	95	918	3	6	700	0,39	2100
55	Propia	Masculino	No	Divorciado	0			2000	0	13	44	793	5	35	2120	0,63	5300
37	Familiar	Masculino	No	Soltero	0	400	323	222,48	0	1	31	33	4	23	1600	0,28	3200
28	Propia	Masculino	No	Soltero	0			0	0	9	0	0	2	0	200	0	0
30	Familiar	Femenino	No	Soltero	0		295	0	0	7	71	930	8	65	1100,31	0,31	4401,26
60	Familiar	Femenino	No	Soltero	0	856	2650	0	0	10	143	579	3	6	749,41	0,3	0
59	Familiar	Masculino	Si	Casado	0		312	0	0	12	89	923	6	22	666,67	0,15	2000
59	Familiar	Masculino	No	Casado	0			0	0	8	112	885	4	2	500	0,19	2000
57	Sin Info	Femenino	Sin Info	Soltero	0			400	0	11	76	903	1	0	600	0,1	600
50	Familiar	Masculino	Si	Union libre	0		1092	0	0	11	98	665	6	33	1076,67	0,25	2153,33
51	Familiar	Femenino	No	Soltero	0		509	0	0	12	104	888	4	8	1315	0,12	5260
46	Familiar	Femenino	Si	Soltero	0		292	0	0	11	31	938	2	0	350	0,17	0
45	Sin Info	Femenino	Sin Info	Casado	0			58,68	0	12	191	887	6	67	1203,33	0,26	2406,67
39	Familiar	Femenino	Si	Casado	0			0	0	11	65	892	4	46	823,28	0,37	3293,12
38	Familiar	Femenino	Si	Casado	0		817	357,52	0	7	99	904	3	3	700	0,18	2100
32	Familiar	Masculino	No	Soltero	0			0	0	11	86	923	8	48	969,25	0,22	2584,67
30	Familiar	Masculino	No	Soltero	0			0	0	10	84	865	3	16	133,33	0,19	400
28	Sin Info	Femenino	Sin Info	Casado	0			14,45	0	11	48	957	2	45	700	0,31	700
30	Familiar	Masculino	Si	Soltero	0		292	0	0	9	25	950	2	0	200	0,19	0
27	Sin Info	Femenino	Sin Info	Casado	0			241,5	0	12	30	894	1	0	558,7	0,39	558,7
26	Sin Info	Femenino	Sin Info	Casado	0			460	0	12	69	800	7	16	630,87	0,54	1472,03
25	Sin Info	Masculino	Sin Info	Casado	0			300	0	13	74	531	3	26	1341,95	0,39	2012,93
56	Propia	Masculino	No	Casado	1	2500	4000	1189,33	0	12	85	934	4	44	725	0,15	2900
35	Familiar	Femenino	No	Casado	0		330	0	0	11	87	853	2	0	250	0,26	0
27	Familiar	Femenino	No	Soltero	0	500	950	0	0	12	78	908	2	0	300	0,28	0
26	Familiar	Masculino	No	Soltero	0		517	10	0	11	79	197	4	60	734,25	0,2	1468,5
39	Familiar	Femenino	No	Soltero	0		295	0	0	12	98	874	9	67	3427,78	0,63	10283,33
30	Familiar	Femenino	Si	Soltero	0		66	0	0	9	43	853	10	42	608,65	0,21	1521,62
27	Sin Info	Femenino	No	Soltero	0	920	2300	0	0	6	123	974	5	29	980	0,18	4900
